SpineBase;;;SpineMid;;;Neck;;;Head;;;ShoulderLeft;;;ElbowLeft;;;WristLeft;;;HandLeft;;;ShoulderRight;;;ElbowRight;;;WristRight;;;HandRight;;;HipLeft;;;KneeLeft;;;AnkleLeft;;;FootLeft;;;HipRight;;;KneeRight;;;AnkleRight;;;FootRight;;;SpineShoulder;;;HandTipLeft;;;ThumbLeft;;;HandTipRight;;;ThumbRight;;;
X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;
0.4151241;-0.006764499;3.755936;0.4120317;0.3207239;3.719784;0.4074038;0.6413615;3.671358;0.406915;0.7897934;3.649579;0.2195458;0.5352745;3.72569;0.136847;0.2823403;3.79646;0.1508342;0.04984203;3.740061;0.1565798;-0.01309662;3.703583;0.5928169;0.5239369;3.67254;0.6804494;0.2773024;3.719151;0.6559335;0.0344648;3.704727;0.6327397;-0.03370742;3.687696;0.3240815;-0.001911498;3.730379;0.2757119;-0.3714406;3.65712;0.2936348;-0.7207847;3.821193;0.2662465;-0.7945359;3.762596;0.4982848;-0.01148365;3.710313;0.4845659;-0.385677;3.788051;0.4453321;-0.7141335;3.928156;0.4385511;-0.8083087;3.847083;0.4088297;0.5621843;3.685713;0.1713932;-0.08849662;3.679401;0.1967063;-0.01080055;3.671357;0.6276475;-0.1100949;3.674408;0.6688427;-0.03040778;3.66219;
0.4145581;-0.01144022;3.738509;0.4122939;0.3175885;3.703632;0.4085047;0.6397217;3.656813;0.407036;0.7875269;3.633385;0.2192205;0.5347016;3.708148;0.1377417;0.2803234;3.779068;0.1512723;0.04925941;3.722596;0.1581135;-0.0170438;3.683157;0.5933604;0.5193565;3.656483;0.6792251;0.2712313;3.696977;0.6549824;0.03443819;3.684672;0.6321326;-0.03934537;3.670789;0.3236938;-0.006586593;3.71432;0.2780827;-0.3751878;3.641781;0.2880228;-0.749007;3.73518;0.2548828;-0.8374023;3.642578;0.4975355;-0.01602352;3.691766;0.4830317;-0.3886384;3.776503;0.4429147;-0.7152418;3.92398;0.4388688;-0.8083729;3.846968;0.4097216;0.5601806;3.670745;0.186703;-0.09861717;3.652689;0.197518;-0.00444481;3.6566;0.6290989;-0.1180774;3.661706;0.6652007;-0.06808026;3.6392;
0.4171245;-0.02231572;3.685948;0.4123563;0.3079859;3.654575;0.406437;0.6320921;3.614673;0.4039907;0.7762762;3.582194;0.2163081;0.5264707;3.659036;0.1370164;0.2708291;3.728029;0.151451;0.0484174;3.677976;0.1595933;-0.02572746;3.644861;0.587416;0.5061882;3.603743;0.6782939;0.2670261;3.655037;0.6515719;0.02748736;3.636619;0.6296134;-0.04824002;3.632461;0.3255603;-0.01931263;3.659449;0.2871103;-0.4068014;3.598646;0.2792426;-0.7655142;3.600332;0.2636719;-0.8500977;3.505859;0.5006638;-0.02488952;3.641544;0.4809486;-0.3925234;3.754384;0.4407526;-0.7320046;3.91603;0.4396806;-0.812;3.844889;0.4081325;0.5520651;3.626899;0.1878458;-0.1089574;3.61077;0.2032503;-0.02128519;3.60825;0.6294502;-0.1266787;3.623273;0.665298;-0.04428809;3.603353;
0.4169897;-0.02457906;3.676679;0.412528;0.3056807;3.644336;0.4069125;0.6290777;3.599995;0.4031317;0.7752871;3.573675;0.2151649;0.5233507;3.650778;0.1344465;0.2690854;3.719874;0.149769;0.04674942;3.666138;0.1547381;-0.02564161;3.624277;0.588421;0.5049195;3.59595;0.6780021;0.2662941;3.640242;0.6518077;0.02142174;3.62547;0.6267424;-0.0505381;3.612084;0.3257359;-0.02138558;3.6515;0.2880946;-0.4097479;3.594125;0.2768205;-0.7774638;3.537781;0.2605708;-0.8533413;3.421016;0.5001538;-0.02730279;3.630844;0.4818366;-0.3953649;3.74275;0.4391816;-0.7383801;3.916298;0.4394907;-0.813934;3.844664;0.4085427;0.549224;3.613363;0.1744243;-0.1050288;3.577423;0.1964168;-0.03276724;3.588077;0.6266049;-0.1347742;3.608176;0.6539403;-0.07284582;3.575;
0.4142796;-0.02915702;3.655917;0.4088693;0.3004337;3.62206;0.4021428;0.6231632;3.576286;0.400472;0.7694799;3.5529;0.213118;0.5184914;3.628653;0.1298686;0.2641388;3.699746;0.1463057;0.04210408;3.647506;0.1527719;-0.0319496;3.60534;0.5890618;0.5006484;3.578253;0.6756966;0.2606409;3.621381;0.6527115;0.01278279;3.60039;0.6251614;-0.0584876;3.590852;0.3232675;-0.02606647;3.632761;0.2907032;-0.4101449;3.570109;0.2733052;-0.7696213;3.503119;0.2603891;-0.8408378;3.381449;0.4972408;-0.03163622;3.608095;0.4837261;-0.3965528;3.727476;0.4369368;-0.7399541;3.91302;0.4395766;-0.8139573;3.844711;0.404062;0.5434625;3.589925;0.1828569;-0.1160604;3.577353;0.1950414;-0.009089986;3.575714;0.6199332;-0.1363205;3.588444;0.6559894;-0.06594115;3.55681;
0.4128784;-0.0330592;3.636489;0.4070477;0.2973373;3.603542;0.3999337;0.6208282;3.558676;0.3979148;0.7680714;3.530636;0.210592;0.5140194;3.607374;0.1272136;0.2587016;3.682703;0.1439802;0.03838912;3.62313;0.1508372;-0.03954491;3.581212;0.5864372;0.4959556;3.550336;0.6743734;0.2587576;3.594642;0.6462792;0.001301275;3.578286;0.6211866;-0.06231878;3.566466;0.3219522;-0.02952823;3.613753;0.2904888;-0.4123128;3.546914;0.2722118;-0.8062795;3.428291;0.2519531;-0.8666992;3.322266;0.4957516;-0.03592988;3.58833;0.4843325;-0.3955313;3.709981;0.4364885;-0.7372763;3.909486;0.4399505;-0.8139587;3.843129;0.4019531;0.5409491;3.572114;0.1816802;-0.1249776;3.554353;0.1930453;-0.01183581;3.551714;0.6155381;-0.143574;3.562968;0.6512618;-0.0604775;3.528363;
0.4095282;-0.04050577;3.607307;0.4031695;0.2899198;3.575893;0.3955544;0.6134602;3.532537;0.3933462;0.7616994;3.505846;0.2047569;0.5060148;3.579484;0.1213671;0.2542847;3.652001;0.1389198;0.03410152;3.602015;0.1467479;-0.0410671;3.559214;0.583423;0.4918829;3.530996;0.6705344;0.2559861;3.569497;0.6401031;-0.00530711;3.555968;0.6186224;-0.06922828;3.545698;0.3181565;-0.03645064;3.579519;0.2915126;-0.4139699;3.520653;0.2737687;-0.8035811;3.426152;0.256765;-0.8646071;3.314734;0.4928142;-0.04363696;3.563724;0.484431;-0.3954043;3.696864;0.4349058;-0.7443622;3.904333;0.4402502;-0.819442;3.840194;0.3976965;0.5335669;3.545591;0.1716706;-0.1281602;3.53027;0.1896492;-0.02874377;3.526294;0.6162331;-0.1518165;3.548507;0.6481504;-0.09385019;3.514187;
0.4053845;-0.04298392;3.586505;0.3981698;0.2873866;3.551931;0.3896153;0.6108516;3.505228;0.3883052;0.7567486;3.484251;0.2007395;0.5050262;3.56121;0.1205879;0.2508716;3.636527;0.1360251;0.02935971;3.578189;0.1420425;-0.04622196;3.536017;0.5772708;0.4882566;3.50328;0.6665745;0.2521981;3.551285;0.6367761;-0.007487168;3.530819;0.6145668;-0.07265909;3.52146;0.3145562;-0.03817806;3.561128;0.2893618;-0.4171409;3.505073;0.2766125;-0.8007243;3.420362;0.2637413;-0.8670514;3.298042;0.48821;-0.04693365;3.540976;0.4821352;-0.3883358;3.670085;0.4344889;-0.7401847;3.89979;0.4403116;-0.816829;3.840364;0.3920001;0.5309829;3.519138;0.1604624;-0.1245236;3.495522;0.1874634;-0.0356474;3.504846;0.6184256;-0.1530237;3.524636;0.6450301;-0.07802053;3.480867;
0.4032191;-0.04718924;3.555701;0.3942199;0.2836199;3.52421;0.3841561;0.6074473;3.480585;0.3829797;0.7550147;3.460642;0.1940123;0.4977322;3.523302;0.1126165;0.2495855;3.601536;0.1323017;0.02867818;3.552526;0.13628;-0.04306316;3.5108;0.570258;0.4836476;3.472984;0.6573818;0.2471831;3.519795;0.6318308;-0.008356847;3.507805;0.6074899;-0.07489466;3.494051;0.3117416;-0.04253363;3.530676;0.2871434;-0.4197852;3.479813;0.2784113;-0.7970597;3.419272;0.2665035;-0.8665929;3.296522;0.4866642;-0.05090225;3.509813;0.4812674;-0.3908235;3.653431;0.4297109;-0.7876697;3.882626;0.4583413;-0.8587157;3.825839;0.386891;0.527496;3.493728;0.133712;-0.1137278;3.480861;0.1779491;-0.03558611;3.484131;0.603502;-0.1516826;3.493542;0.6388708;-0.08379559;3.460709;
0.3720203;-0.0551722;3.428119;0.3620129;0.2777554;3.403632;0.3508711;0.603409;3.367171;0.3567055;0.7492203;3.34186;0.1621202;0.4875999;3.410969;0.08538431;0.2443779;3.481954;0.1015119;0.005008004;3.429284;0.1129301;-0.07098055;3.400089;0.5468769;0.4742409;3.359599;0.6298441;0.2305812;3.407176;0.6056221;-0.0109683;3.384012;0.5790985;-0.0907156;3.380274;0.279825;-0.05237139;3.400586;0.2606104;-0.4353406;3.383728;0.280107;-0.8058518;3.397198;0.2700566;-0.8869378;3.28599;0.4565149;-0.05683125;3.384713;0.4598603;-0.3928231;3.498797;0.443207;-0.729517;3.809201;0.4449281;-0.8119262;3.796768;0.353873;0.5230376;3.3785;0.1169635;-0.1367134;3.391693;0.1553922;-0.05811251;3.364095;0.5769113;-0.1651873;3.386094;0.6140011;-0.098336;3.353579;
0.3653824;-0.05477462;3.411727;0.3571089;0.2769555;3.386772;0.3476266;0.6013783;3.349604;0.3538379;0.7479951;3.324406;0.1568371;0.4874878;3.393085;0.08294524;0.2390279;3.467985;0.09652437;0.003820957;3.409139;0.1032813;-0.06910484;3.370912;0.541787;0.473827;3.341753;0.6247715;0.2305185;3.389336;0.6030682;-0.008944675;3.370738;0.5737842;-0.09049734;3.352092;0.2736724;-0.05175268;3.386783;0.2587724;-0.4330981;3.375634;0.2805507;-0.8047842;3.39562;0.2698143;-0.8880209;3.287017;0.4494947;-0.05669842;3.365473;0.458583;-0.4043648;3.486266;0.4439936;-0.736876;3.800965;0.4277889;-0.783266;3.679723;0.3502169;0.5213212;3.361132;0.1107374;-0.1355976;3.357526;0.1432053;-0.05664333;3.337174;0.571654;-0.1628535;3.36172;0.60989;-0.09736078;3.329412;
0.3553404;-0.05449462;3.375234;0.3503055;0.2759602;3.353061;0.343797;0.5991971;3.318747;0.3463931;0.747685;3.28814;0.1512486;0.4900249;3.362449;0.07834004;0.2343061;3.437262;0.08857431;0.006738613;3.381312;0.09588847;-0.06894734;3.344266;0.5332751;0.4728256;3.307529;0.6181552;0.2292303;3.366705;0.5970052;-0.008870995;3.33592;0.5695601;-0.08844811;3.319183;0.2632089;-0.05201648;3.349007;0.2533025;-0.4323577;3.355746;0.2822686;-0.809329;3.390194;0.2695147;-0.8913178;3.285649;0.4400416;-0.05585667;3.330625;0.4520946;-0.398645;3.410877;0.4390872;-0.7146354;3.74149;0.4219031;-0.7609038;3.620224;0.3456728;0.5194272;3.329556;0.1010144;-0.1355851;3.338472;0.1372742;-0.07732367;3.307733;0.5663424;-0.1614879;3.326845;0.602259;-0.09525921;3.297158;
0.3501658;-0.05484525;3.351418;0.3454492;0.2756884;3.330806;0.3394659;0.5988678;3.29825;0.3413515;0.7467985;3.26793;0.1455768;0.4880339;3.336613;0.07386579;0.2347134;3.40608;0.07994309;0.005942071;3.348376;0.09186416;-0.06684608;3.313283;0.5305043;0.4750091;3.289241;0.6104532;0.2288996;3.34018;0.590524;-0.02062017;3.31001;0.5652699;-0.09233058;3.291499;0.2582044;-0.05319823;3.327528;0.2440585;-0.4322713;3.335237;0.2827142;-0.8007339;3.388985;0.2719271;-0.8879914;3.288598;0.4347079;-0.05524898;3.304112;0.4536506;-0.4004064;3.373863;0.4339536;-0.7126778;3.707566;0.4187102;-0.7588096;3.585976;0.3411919;0.5191252;3.308598;0.08532009;-0.1354034;3.30712;0.1347798;-0.07897025;3.276267;0.5612844;-0.1693881;3.304701;0.5948973;-0.1259723;3.27275;
0.3441579;-0.05622225;3.322202;0.3389995;0.274261;3.302444;0.3326615;0.5972952;3.270677;0.3380812;0.7448614;3.239557;0.1417998;0.4893064;3.311752;0.06863413;0.2283604;3.387035;0.0731404;0.003934388;3.321189;0.08510192;-0.06522535;3.287267;0.5235173;0.4740369;3.260916;0.605327;0.2267938;3.320658;0.5852939;-0.02121517;3.281672;0.560526;-0.09420511;3.262903;0.2518476;-0.0560455;3.297868;0.2392889;-0.4348813;3.326089;0.2819786;-0.8034971;3.388566;0.271922;-0.8880212;3.28861;0.4291295;-0.05520787;3.275597;0.4507729;-0.4039875;3.319035;0.4333909;-0.7277998;3.642171;0.4171506;-0.7736259;3.520738;0.3344657;0.5176001;3.28083;0.08364989;-0.1348562;3.273938;0.1279971;-0.05757177;3.254917;0.531374;-0.1908378;3.254519;0.5909555;-0.11268;3.2453;
0.3386336;-0.05754612;3.300816;0.3347756;0.2727908;3.279855;0.3297705;0.5956146;3.24679;0.3354438;0.7437665;3.219371;0.1362746;0.4876455;3.288474;0.06132102;0.2254278;3.357356;0.06754217;0.0014624;3.299236;0.08153301;-0.0709222;3.261641;0.5218389;0.4712161;3.246689;0.6002455;0.228946;3.293449;0.5810385;-0.02419021;3.2575;0.5566161;-0.09639287;3.233018;0.2470826;-0.05834277;3.278395;0.2371377;-0.4386925;3.318247;0.2818628;-0.7985523;3.386894;0.2750653;-0.883912;3.292243;0.4228407;-0.05541651;3.252082;0.4508612;-0.405276;3.271312;0.4269997;-0.7325583;3.590752;0.4130977;-0.7783197;3.469115;0.3312382;0.5159807;3.257278;0.1113757;-0.166322;3.244019;0.1284045;-0.05438386;3.235467;0.5246799;-0.188413;3.213519;0.5834292;-0.1254148;3.214944;
0.3293791;-0.05885524;3.274751;0.3292305;0.2721546;3.256657;0.3273748;0.5955024;3.226175;0.3319457;0.741621;3.193327;0.1332403;0.4849662;3.265308;0.05402584;0.232978;3.335233;0.06204274;0.001007627;3.27282;0.07770196;-0.0710943;3.23702;0.5170281;0.4705673;3.218164;0.5978226;0.2274882;3.271816;0.5770994;-0.02673393;3.222814;0.5535973;-0.09292911;3.203778;0.2373828;-0.0612634;3.249277;0.2335891;-0.4435923;3.306892;0.2826932;-0.798336;3.386397;0.2748418;-0.8838813;3.295349;0.4142364;-0.05530629;3.229056;0.4446131;-0.408818;3.238256;0.4106836;-0.7469122;3.545956;0.4279785;-0.8310547;3.544922;0.3281041;0.5157518;3.236042;0.1096353;-0.1607815;3.236354;0.1234831;-0.05756822;3.21445;0.5483158;-0.1646861;3.193939;0.5856357;-0.111369;3.1916;
0.3237235;-0.05942836;3.255606;0.3229688;0.2706141;3.23307;0.3209458;0.5928838;3.198307;0.3275088;0.7410241;3.17075;0.1305102;0.4856929;3.241944;0.0469043;0.2348128;3.312425;0.05982589;0.002790335;3.248249;0.07105252;-0.06358372;3.214045;0.5164564;0.4659261;3.201306;0.5945768;0.2275798;3.247716;0.574239;-0.02582539;3.204322;0.5494087;-0.09309321;3.175691;0.2325265;-0.06202012;3.231416;0.2307938;-0.4465249;3.292126;0.2848308;-0.7892807;3.38335;0.2759849;-0.8820124;3.29567;0.4078491;-0.05556951;3.208776;0.4349343;-0.4052121;3.184234;0.4102687;-0.7539272;3.481271;0.4194336;-0.8427734;3.447266;0.3216745;0.5134141;3.20922;0.06824721;-0.1309157;3.194964;0.1204103;-0.07372816;3.193948;0.5500419;-0.1640098;3.170605;0.5794404;-0.109429;3.1615;
0.3172075;-0.06156502;3.233775;0.3183613;0.2690373;3.213905;0.3180507;0.5918614;3.181847;0.3248647;0.738974;3.14973;0.1255904;0.4824761;3.220484;0.04246052;0.2341699;3.286779;0.05696592;0.003154636;3.222522;0.07077495;-0.0646612;3.190605;0.5155534;0.4610923;3.178832;0.5897748;0.2252594;3.226671;0.5706947;-0.02443954;3.176522;0.546032;-0.09255468;3.148511;0.225968;-0.06472734;3.207732;0.2281057;-0.4476745;3.278469;0.2857804;-0.7909508;3.382557;0.2764675;-0.8825157;3.295814;0.4014902;-0.05710028;3.188718;0.428663;-0.4076442;3.153021;0.4031524;-0.7594554;3.41459;0.4147949;-0.8476563;3.361328;0.3183754;0.5122584;3.192092;0.06331634;-0.1303804;3.166646;0.1201309;-0.08797157;3.1722;0.5164875;-0.1908868;3.111844;0.5701922;-0.1457529;3.133364;
0.3124741;-0.06309098;3.214447;0.3156928;0.2668124;3.191709;0.3178174;0.5889028;3.156566;0.3228439;0.7366363;3.126834;0.1228416;0.4815798;3.196971;0.03927113;0.2316522;3.26669;0.05509264;0.002256895;3.202555;0.06877875;-0.0681654;3.16764;0.5111439;0.4584928;3.155045;0.5870382;0.2274261;3.207841;0.569084;-0.01848724;3.158906;0.542557;-0.09145502;3.122389;0.2212347;-0.06640047;3.18773;0.2239692;-0.4479678;3.262731;0.2930443;-0.8001175;3.378067;0.2852843;-0.8815892;3.292897;0.3968267;-0.05840763;3.170145;0.4227152;-0.3996715;3.100242;0.3926199;-0.7842533;3.346147;0.4020996;-0.8686523;3.283203;0.317497;0.5094876;3.167593;0.06350535;-0.138101;3.153815;0.1143078;-0.05674377;3.155667;0.5313165;-0.1692263;3.11084;0.5726032;-0.1068373;3.110231;
0.3093074;-0.06587617;3.196293;0.3123105;0.2642858;3.173357;0.3141434;0.5867029;3.138462;0.3209599;0.7352111;3.10584;0.121675;0.4793973;3.178588;0.0375622;0.2300792;3.245081;0.05461219;-0.001005209;3.177865;0.07089934;-0.0716042;3.146698;0.5079035;0.4573842;3.136914;0.5852808;0.2249497;3.185741;0.5670214;-0.01890669;3.134778;0.5422855;-0.09226148;3.100164;0.2182356;-0.06888292;3.16972;0.2260847;-0.4488387;3.249633;0.2925788;-0.8011011;3.375707;0.284642;-0.8824921;3.29443;0.3935103;-0.06141725;3.151834;0.4206919;-0.4112469;3.090572;0.3922124;-0.8041587;3.26597;0.3945313;-0.8857422;3.199219;0.3139043;0.5072026;3.149389;0.06910058;-0.1370049;3.128743;0.116411;-0.06066392;3.1342;0.534689;-0.1679237;3.091252;0.5691499;-0.1257724;3.077667;
0.3051682;-0.0708511;3.173647;0.3093896;0.2612664;3.151175;0.3122758;0.5854845;3.116472;0.3205974;0.7318909;3.085309;0.1202251;0.4761453;3.153506;0.03329695;0.2316862;3.217982;0.05397963;-0.001878738;3.160043;0.06802198;-0.07175894;3.127744;0.5056376;0.4544544;3.119372;0.5823922;0.219556;3.163854;0.5653513;-0.0263139;3.110588;0.5418115;-0.1001476;3.076929;0.2145677;-0.07328748;3.148202;0.2262717;-0.4509434;3.234486;0.2904163;-0.7973186;3.371601;0.2857826;-0.8828093;3.291685;0.3889226;-0.06685364;3.128031;0.4123017;-0.4223002;3.060161;0.3866238;-0.8201261;3.189708;0.3911133;-0.8891602;3.101563;0.3117884;0.5055481;3.127372;0.06800146;-0.1424376;3.117427;0.1174218;-0.08400302;3.103786;0.5304898;-0.1749313;3.067;0.5747706;-0.1071671;3.063187;
0.3037576;-0.07446204;3.157823;0.3079048;0.2582683;3.134835;0.3107353;0.5831391;3.099806;0.3190792;0.7277437;3.063366;0.1190014;0.4711138;3.132877;0.03252876;0.2317386;3.198813;0.0529951;-0.005238818;3.134689;0.06982152;-0.07878749;3.105107;0.5051547;0.4508255;3.096978;0.5818227;0.2141663;3.142632;0.563573;-0.03102424;3.087968;0.5407181;-0.1021851;3.057241;0.2135895;-0.07720762;3.12966;0.2273661;-0.4513809;3.225305;0.2898372;-0.8101038;3.370599;0.2859637;-0.8830348;3.292283;0.3871655;-0.07006469;3.114725;0.4079973;-0.4388586;3.04142;0.388721;-0.8317394;3.086074;0.3916016;-0.9189453;2.984375;0.3102615;0.50304;3.11077;0.06832846;-0.1438458;3.092813;0.1160878;-0.06802593;3.086889;0.5326098;-0.1805448;3.048828;0.5713812;-0.1238358;3.037062;
0.3027945;-0.09156093;3.085431;0.3039291;0.2425935;3.059475;0.3037819;0.5687514;3.021398;0.3162962;0.7143561;2.987031;0.1157818;0.4606439;3.059371;0.03444083;0.2136813;3.118685;0.05999088;-0.0240148;3.064055;0.07244384;-0.09498252;3.045549;0.5008847;0.4345802;3.019711;0.5811766;0.2043006;3.063398;0.5633141;-0.04181808;3.014838;0.5398316;-0.1212251;2.99762;0.2130846;-0.09320363;3.057024;0.221921;-0.4501121;3.192208;0.2890002;-0.8038793;3.368114;0.2835597;-0.8810924;3.295373;0.3855343;-0.08781126;3.042835;0.3845167;-0.4700476;2.982918;0.3758668;-0.8436012;2.908152;0.3761093;-0.8969344;2.77497;0.3040489;0.488351;3.033128;0.07256244;-0.163272;3.036688;0.1208712;-0.08484999;3.019852;0.5378523;-0.1947786;2.984265;0.5717824;-0.1418114;2.980722;
0.3031758;-0.09397324;3.074947;0.3056023;0.2390603;3.046472;0.3069957;0.5638886;3.005495;0.3163743;0.7119482;2.979785;0.1155498;0.4579197;3.048074;0.03355428;0.2128165;3.107631;0.06005877;-0.02510614;3.05476;0.07118183;-0.09545188;3.025181;0.5004442;0.4328384;3.008579;0.5809293;0.1974369;3.049115;0.5619338;-0.04339685;3.006946;0.5391495;-0.1210228;2.979124;0.213291;-0.09514898;3.048449;0.2207651;-0.4516845;3.184416;0.2883171;-0.7997442;3.36555;0.2824143;-0.8784466;3.295735;0.3860862;-0.0906719;3.030254;0.3833646;-0.4710476;2.976563;0.3692464;-0.8539416;2.869406;0.3697506;-0.9031324;2.736026;0.3068564;0.483841;3.017985;0.07465338;-0.166431;3.010111;0.1156946;-0.08272292;3.004357;0.5309367;-0.1961996;2.969397;0.5743389;-0.1412352;2.959333;
0.3025032;-0.1023935;3.051016;0.3056905;0.2319373;3.02309;0.3075821;0.5581809;2.983118;0.316146;0.7017105;2.943847;0.1159469;0.450513;3.019022;0.03436532;0.1959757;3.078152;0.06115219;-0.0319869;3.025724;0.07452095;-0.09785563;3.000408;0.5012824;0.4251952;2.979205;0.5793151;0.1802523;3.025832;0.5654052;-0.04568809;2.981996;0.5398715;-0.1269053;2.957752;0.2130697;-0.1056946;3.023093;0.219397;-0.4564621;3.169813;0.2879429;-0.7985849;3.362674;0.2805831;-0.8768135;3.295989;0.3849468;-0.09686263;3.007885;0.3828515;-0.4769726;2.954409;0.3665769;-0.8493123;2.861612;0.3618378;-0.8923947;2.722706;0.3073446;0.4777725;2.995314;0.07590148;-0.1709072;2.983403;0.1227122;-0.1153505;2.968154;0.5278479;-0.2053074;2.945082;0.5763233;-0.1548445;2.940909;
0.3013533;-0.1101315;3.024647;0.3065329;0.2241532;2.993763;0.3105182;0.5503249;2.950349;0.3169285;0.6985167;2.92307;0.1170797;0.446896;2.998325;0.03455713;0.1939968;3.05793;0.06136861;-0.03741581;2.999428;0.07697188;-0.1037839;2.973557;0.5011551;0.4203202;2.955962;0.5811719;0.18319;2.998742;0.5627246;-0.05711817;2.954559;0.5376903;-0.134318;2.934124;0.2117251;-0.1132671;3.000921;0.2168965;-0.4620045;3.151192;0.2872924;-0.7986463;3.362037;0.2788865;-0.8808774;3.286613;0.3839671;-0.1043529;2.977034;0.3779319;-0.4900547;2.928225;0.3553508;-0.8772208;2.830339;0.3510581;-0.9161631;2.710964;0.3097503;0.4699364;2.963449;0.07882003;-0.1765944;2.9601;0.1205824;-0.08847936;2.951;0.5287987;-0.2101225;2.925804;0.5726706;-0.1443568;2.914167;
0.3006948;-0.1127682;3.001779;0.3074812;0.221314;2.973941;0.3126617;0.5473381;2.933636;0.3180379;0.6946755;2.897278;0.1160546;0.4433266;2.976636;0.03503501;0.183006;3.028869;0.06147987;-0.04189184;2.979631;0.07514598;-0.1082412;2.948179;0.5015253;0.4175207;2.930049;0.5832154;0.1767768;2.970709;0.5608867;-0.06071008;2.938802;0.5385498;-0.1394528;2.910965;0.2114298;-0.1154425;2.976569;0.217737;-0.4648853;3.11842;0.2825533;-0.8047183;3.354771;0.2752275;-0.8836554;3.288626;0.3829065;-0.1073491;2.956047;0.3753907;-0.4944561;2.910309;0.354143;-0.8710515;2.832306;0.3372811;-0.9322038;2.721707;0.3116351;0.4669818;2.945955;0.0801017;-0.1808569;2.932092;0.1198294;-0.09436654;2.926234;0.5260248;-0.2166537;2.9018;0.577293;-0.1497929;2.89955;
0.3060483;-0.1310065;2.878843;0.3125142;0.2048069;2.849773;0.3174176;0.5321852;2.808423;0.322844;0.6814749;2.780722;0.124195;0.4224369;2.850392;0.04459893;0.1625822;2.913632;0.0622392;-0.05608604;2.855066;0.07895749;-0.1267758;2.837738;0.5084782;0.4008151;2.8067;0.5870806;0.1543063;2.852381;0.568518;-0.08047853;2.819456;0.5427331;-0.1617453;2.807061;0.2157722;-0.1341313;2.856388;0.20143;-0.4787215;3.000749;0.2750275;-0.8139826;3.293423;0.2704285;-0.8929783;3.263567;0.3887931;-0.1246541;2.830383;0.3767011;-0.5102091;2.793246;0.3474317;-0.878241;2.819996;0.333987;-0.9584972;2.719551;0.316464;0.4515395;2.820973;0.08485858;-0.2033357;2.834116;0.123592;-0.1118805;2.812345;0.5256898;-0.2398892;2.806503;0.5820423;-0.1663908;2.798625;
0.306031;-0.1294811;2.86069;0.3135101;0.2061218;2.834303;0.3192383;0.5332567;2.795355;0.3224775;0.6838996;2.770343;0.1238002;0.4231046;2.841126;0.04497903;0.1652679;2.898447;0.06199592;-0.05598682;2.844076;0.07633922;-0.1266414;2.81408;0.5104394;0.4001245;2.789398;0.5876612;0.1562235;2.837291;0.5698852;-0.07280292;2.806623;0.5447401;-0.1556464;2.782729;0.2155883;-0.130828;2.835984;0.1986601;-0.4854491;2.966362;0.2743202;-0.814322;3.275384;0.2595271;-0.8906659;3.259638;0.3888767;-0.1247181;2.814244;0.376498;-0.505092;2.784451;0.3430579;-0.8798813;2.813927;0.3328099;-0.9599943;2.718092;0.3180965;0.4526756;2.807329;0.0850179;-0.2062205;2.811003;0.1199442;-0.1115013;2.791129;0.5259117;-0.2365062;2.779387;0.5816398;-0.161589;2.775667;
0.3047724;-0.1278917;2.826036;0.3151707;0.2057671;2.799378;0.323892;0.5308489;2.760273;0.3233653;0.6821061;2.737475;0.1256256;0.4212976;2.8097;0.04812541;0.1653127;2.875597;0.06093695;-0.05435853;2.818249;0.07435164;-0.1271928;2.788185;0.514689;0.4010716;2.763883;0.5914363;0.1528803;2.802375;0.5727752;-0.0698127;2.779973;0.5482278;-0.1526116;2.758779;0.2140325;-0.128773;2.803822;0.1959717;-0.4782702;2.883513;0.255165;-0.7946969;3.207991;0.241722;-0.839285;3.086838;0.3878974;-0.1238167;2.777414;0.3795239;-0.4978488;2.757303;0.3407313;-0.8806886;2.811423;0.3317289;-0.9608647;2.716664;0.321999;0.4507953;2.772275;0.08064195;-0.2031904;2.780095;0.1181785;-0.1249465;2.762214;0.5321884;-0.2357604;2.755645;0.586504;-0.1537659;2.758875;
0.3072294;-0.1253142;2.760263;0.3184189;0.2067563;2.740618;0.3278663;0.5300713;2.708699;0.3254631;0.6819347;2.676905;0.1266346;0.4209542;2.756603;0.05314502;0.1637608;2.817922;0.06019558;-0.0562564;2.755456;0.07559859;-0.1277571;2.730795;0.518018;0.4020735;2.703049;0.5967334;0.1564757;2.744875;0.5697037;-0.06547351;2.721549;0.5456606;-0.1495721;2.709636;0.2158292;-0.1231382;2.738535;0.1864019;-0.4765536;2.783867;0.2480116;-0.7853927;3.114801;0.2328328;-0.8293475;2.993627;0.3907478;-0.124272;2.711105;0.3875946;-0.4992226;2.723972;0.3376621;-0.8826002;2.807133;0.3302002;-0.9622527;2.714867;0.3258035;0.4504769;2.718882;0.07535978;-0.2020366;2.719575;0.1194374;-0.1439011;2.699857;0.5274376;-0.2332642;2.700256;0.5871463;-0.1524562;2.711524;
